21|2022|2|i|2022-06-20 00:00:00|2022-06-29 00:00:00|10:00|14:00|lun,mie,vie|5|20,22,24,27 y 29 de junio de 2022|6||25|20||||393|53||True
22|2022|2|i|2022-06-20 00:00:00|2022-06-24 00:00:00|16:00|20:00|lun,mar,mie,jue,vie|5|Del 20 al 24 de junio de 2022|6||25|20||||394|53||True
23|2022|2|i|2022-08-01 00:00:00|2022-08-05 00:00:00|12:00|14:00|lun,mar,mie,jue,vie|5|Del 01 al 05 de agosto de 2022|6||15|10||||395|6||True
24|2022|2|i|2022-06-20 00:00:00|2022-06-24 00:00:00|17:00|19:00|lun,mar,mie,jue,vie|5|Del 20 al 24 de junio de 2022|6||25|12||||545|32||False
25|2022|2|i|2022-07-25 00:00:00|2022-07-29 00:00:00|12:00|14:00|lun,mar,mie,jue,vie|5|Del 25 al 29 de julio de 2022|6||20|12||||546|9||False
26|2022|2|i|2022-06-20 00:00:00|2022-06-29 00:00:00|10:00|14:00|Lu,mi,vi|5|20,22,24,27 y 29 de junio de 2022|6||15|10||||725|6||False
27|2022|2|i|2022-06-20 00:00:00|2022-06-24 00:00:00|10:00|14:00|lun,mar,mie,jue,vie|5|Del 20 de junio de 2022 al 24 de junio de 2022|6||20|10||||726|53||True
28|2022|2|i|2022-07-28 00:00:00|2022-07-28 00:00:00|16:00|18:00|jueves|1|28 de julio de 2022|6||15|10||||727|53||False
29|2022|2|s|2022-03-02 00:00:00|2022-04-20 00:00:00|09:00|12:00|mi|7|2, 9, 16, 23, 30 de marzo; 6 y 20 de abril de 2022|6||25|20||||198|53||True
30|2022|2|s|2022-03-25 00:00:00|2022-04-29 00:00:00|16:00|20:00|vi|5|25 de marzo; 1, 8, 22 y 29 de abril de 2022|6||25|20||||199|53||True
31|2022|2|s|2022-03-29 00:00:00|2022-04-19 00:00:00|12:00|14:00|ma y ju|5|29 y 31 de marzo; 5, 7 y 19 de abril de 2022|6||20|12||||391|53||True
32|2022|2|s|2022-04-04 00:00:00|2022-05-09 00:00:00|10:00|14:00|lu|5|4, 18, 25 de abril; 2 y 9 de mayo de 2022|6||25|20||||392|53||True
33|2022|2|s|2022-03-23 00:00:00|2022-03-01 00:00:00|17:00|19:00|lu mi vi|5|23, 25, 28 , 30 de marzo y 1 de abril de 2022|6||25|12||||517|32||True
34|2022|2|s|2022-04-18 00:00:00|2022-04-27 00:00:00|15:00|19:00|lu,mi y vi|5|18, 20,22,25 y 27 de abril de 2022|6||25|12||||544|32||True
35|2022|2|s|2022-04-26 00:00:00|2022-05-12 00:00:00|12:00|16:00|ma y ju|5|26, 28 de abril; 3, 5 y 12 de mayo de 2022|6||25|20||||723|57||True
36|2022|2|s|2022-04-22 00:00:00|2022-05-20 00:00:00|15:00|19:00|vi|5|22,29 de abril; 6, 13 y 20 de mayo de 2022|6||25|20||||724|55||True
