64|True|True|False|False|False|False|0|0||8|False|4|1855|F042022T270C0021
65|True|True|False|False|False|False|0|0||10|True|4|2009|F042022T270C0021
66|True|True|False|False|False|False|0|0||9|True|4|2020|F042022T270C0021
67|True|True|False|False|False|False|0|0||10|True|4|2051|F042022T270C0021
68|True|True|False|False|False|False|0|0||10|True|4|2256|F042022T270C0021
69|True|True|False|False|False|False|0|0||9|True|4|2586|F042022T270C0021
70|True|True|False|False|False|False|0|0||9|True|4|2786|F042022T270C0021
71|False|False|False|False|False|False|0|0|||False|4|3283|F042022T270C0021
72|True|True|False|False|False|False|0|0||10|True|4|3308|F042022T270C0021
73|False|False|False|False|False|False|0|0|||False|4|3607|F042022T270C0021
74|True|True|False|False|False|False|0|0||9|True|4|3737|F042022T270C0021
75|True|True|False|False|False|False|0|0||10|True|4|3887|F042022T270C0021
76|True|True|False|False|False|False|0|0||10|False|4|4186|F042022T270C0021
77|True|True|False|False|False|False|0|0||10|False|4|4196|F042022T270C0021
78|True|True|False|False|False|False|0|0||10|True|4|4497|F042022T270C0021
79|True|True|False|False|False|False|0|0||10|True|4|4566|F042022T270C0021
80|True|True|False|False|False|False|0|0||10|False|4|4621|F042022T270C0021
81|False|False|False|False|False|False|0|0|||False|4|5093|F042022T270C0021
82|True|True|False|False|False|False|0|0||9|True|4|5225|F042022T270C0021
83|True|True|False|False|False|False|0|0||10|True|4|5416|F042022T270C0021
84|True|True|False|False|False|False|0|0||10|False|5|169|F042022S271C0021
85|True|True|False|False|False|False|0|0||8|True|5|212|F042022S271C0021
86|True|True|False|False|False|False|0|0||10|False|5|215|F042022S271C0021
87|True|True|False|False|False|False|0|0||10|True|5|1094|F042022S271C0021
88|True|True|False|False|False|False|0|0||8|True|5|1564|F042022S271C0021
89|True|True|False|False|False|False|0|0||10|True|5|1928|F042022S271C0021
90|True|True|False|False|False|False|0|0||10|True|5|2020|F042022S271C0021
91|True|True|False|False|False|False|0|0||10|True|5|2391|F042022S271C0021
92|True|True|False|False|False|False|0|0||10|True|5|2540|F042022S271C0021
93|True|True|False|False|False|False|0|0||10|True|5|2864|F042022S271C0021
94|True|True|False|False|False|False|0|0||10|True|5|2895|F042022S271C0021
95|False|False|False|False|False|False|0|0|||False|5|3059|F042022S271C0021
96|True|True|False|False|False|False|0|0||10|True|5|3280|F042022S271C0021
97|True|True|False|False|False|False|0|0||10|True|5|3471|F042022S271C0021
98|True|True|False|False|False|False|0|0||10|True|5|3584|F042022S271C0021
99|True|True|False|False|False|False|0|0||10|False|5|3596|F042022S271C0021
100|True|True|False|False|False|False|0|0||10|True|5|3926|F042022S271C0021
101|True|True|False|False|False|False|0|0||10|True|5|4267|F042022S271C0021
102|False|False|False|False|False|False|0|0|||False|5|4355|F042022S271C0021
103|False|False|False|False|False|False|0|0|||False|5|4457|F042022S271C0021
104|True|True|False|False|False|False|0|0||10|True|5|4621|F042022S271C0021
105|True|True|False|False|False|False|0|0||10|True|5|5061|F042022S271C0021
106|True|True|False|False|False|False|0|0||10|True|5|5100|F042022S271C0021
107|True|True|False|False|False|False|0|0||10|True|5|5411|F042022S271C0021
108|True|True|False|False|False|False|0|0||10|True|6|258|F042022S267C0026
109|True|True|False|False|False|False|0|0||10|True|6|406|F042022S267C0026
110|True|True|False|False|False|False|0|0||10|True|6|476|F042022S267C0026
111|True|True|False|False|False|False|0|0||10|True|6|539|F042022S267C0026
112|True|True|False|False|False|False|0|0||10|True|6|746|F042022S267C0026
113|True|True|False|False|False|False|0|0||10|True|6|1370|F042022S267C0026
114|True|True|False|False|False|False|0|0||10|True|6|1513|F042022S267C0026
115|True|True|False|False|False|False|0|0||10|True|6|1763|F042022S267C0026
116|True|True|False|False|False|False|0|0||10|True|6|1898|F042022S267C0026
117|True|True|False|False|False|False|0|0||10|True|6|2005|F042022S267C0026
118|True|True|False|False|False|False|0|0||10|True|6|2149|F042022S267C0026
119|True|True|False|False|False|False|0|0||10|True|6|2582|F042022S267C0026
120|True|True|False|False|False|False|0|0||10|True|6|2583|F042022S267C0026
121|True|True|False|False|False|False|0|0||10|True|6|3082|F042022S267C0026
122|True|True|False|False|False|False|0|0||10|True|6|3215|F042022S267C0026
123|True|True|False|False|False|False|0|0||10|True|6|3497|F042022S267C0026
124|True|True|False|False|False|False|0|0||10|True|6|3514|F042022S267C0026
125|True|True|False|False|False|False|0|0||10|True|6|3523|F042022S267C0026
126|True|True|False|False|False|False|0|0||10|True|6|3804|F042022S267C0026
127|True|True|False|False|False|False|0|0||10|True|6|3887|F042022S267C0026
128|True|True|False|False|False|False|0|0||10|True|6|3905|F042022S267C0026
129|True|True|False|False|False|False|0|0||10|True|6|3992|F042022S267C0026
130|True|True|False|False|False|False|0|0||10|True|6|4044|F042022S267C0026
131|True|True|False|False|False|False|0|0||10|True|6|4497|F042022S267C0026
132|True|True|False|False|False|False|0|0||10|False|6|4621|F042022S267C0026
133|True|True|False|False|False|False|0|0||10|True|6|5507|F042022S267C0026
134|False|False|False|False|False|False|0|0|||False|7|19|
135|False|False|False|False|False|False|0|0|||False|7|61|
136|False|False|False|False|False|False|0|0|||False|7|447|
137|False|False|False|False|False|False|0|0|||False|7|494|
138|False|False|False|False|False|False|0|0|||False|7|504|
139|False|False|False|False|False|False|0|0|||False|7|607|
140|False|False|False|False|False|False|0|0|||False|7|699|
141|False|False|False|False|False|False|0|0|||False|7|978|
142|False|False|False|False|False|False|0|0|||False|7|985|
143|False|False|False|False|False|False|0|0|||False|7|1712|
144|False|False|False|False|False|False|0|0|||False|7|1841|
145|False|False|False|False|False|False|0|0|||False|7|1920|
146|False|False|False|False|False|False|0|0|||False|7|2887|
147|False|False|False|False|False|False|0|0|||False|7|2907|
148|False|False|False|False|False|False|0|0|||False|7|3042|
149|False|False|False|False|True|False|0|0|||False|7|3081|
150|False|False|False|False|False|False|0|0|||False|7|4355|
151|False|False|False|False|False|False|0|0|||False|7|4677|
152|False|False|False|False|False|False|0|0|||False|7|4986|
153|False|False|False|False|False|False|0|0|||False|7|5199|
154|False|False|False|False|False|False|0|0|||False|7|5288|
155|True|True|False|False|False|False|0|0||10|True|8|268|F042022T269C0012
156|False|False|False|False|False|False|0|0|||True|8|538|F042022T269C0012
157|False|False|False|False|False|False|0|0|||False|8|933|F042022T269C0012
158|True|True|False|False|False|False|0|0||10|True|8|934|F042022T269C0012
159|True|True|False|False|False|False|0|0||10|True|8|1405|F042022T269C0012
160|False|False|False|False|True|False|0|0|||False|8|1513|F042022T269C0012
161|True|True|False|False|False|False|0|0||10|True|8|1778|F042022T269C0012
162|True|True|False|False|False|False|0|0||10|True|8|1830|F042022T269C0012
163|False|False|False|False|False|False|0|0|||False|8|1847|F042022T269C0012
164|True|True|False|False|False|False|0|0||10|True|8|1917|F042022T269C0012
165|True|True|False|False|False|False|0|0||10|True|8|2171|F042022T269C0012
166|False|False|False|False|False|False|0|0|||False|8|2565|F042022T269C0012
167|True|True|False|False|False|False|0|0||10|True|8|3168|F042022T269C0012
168|True|True|False|False|False|False|0|0||10|True|8|3369|F042022T269C0012
169|True|True|False|False|False|False|0|0||10|True|8|4044|F042022T269C0012
170|True|True|False|False|False|False|0|0||10|True|8|4446|F042022T269C0012
171|True|True|False|False|False|False|0|0||10|True|8|4861|F042022T269C0012
172|True|True|False|False|False|False|0|0||10|False|9|21|F042021T272C0020
173|True|True|False|False|False|False|0|0||10|False|9|22|F042021T272C0020
174|True|True|False|False|False|False|0|0||10|False|9|23|F042021T272C0020
175|True|True|False|False|False|False|0|0||10|False|9|24|F042021T272C0020
176|True|True|False|False|False|False|0|0||10|False|9|25|F042021T272C0020
177|True|True|False|False|False|False|0|0||10|False|9|26|F042021T272C0020
178|False|False|False|False|False|False|0|0|||False|9|27|F042021T272C0020
179|True|True|False|False|False|False|0|0||10|False|9|28|F042021T272C0020
180|True|True|False|False|False|False|0|0||10|False|9|29|F042021T272C0020
181|False|False|False|False|False|False|0|0|||False|9|30|F042021T272C0020
182|False|False|False|False|False|False|0|0|||False|9|31|F042021T272C0020
183|False|False|False|False|False|False|0|0|||False|9|32|F042021T272C0020
184|True|True|False|False|False|False|0|0||10|False|9|33|F042021T272C0020
185|False|False|False|False|False|False|0|0|||False|9|34|F042021T272C0020
186|True|True|False|False|False|False|0|0||10|False|9|35|F042021T272C0020
187|True|True|False|False|False|False|0|0||10|False|9|36|F042021T272C0020
188|True|True|False|False|False|False|0|0||10|False|9|37|F042021T272C0020
189|True|True|False|False|False|False|0|0||10|False|9|38|F042021T272C0020
191|True|True|False|False|False|False|0|0||10|False|9|40|F042021T272C0020
192|False|False|False|False|False|False|0|0|||False|9|41|F042021T272C0020
193|True|True|False|False|False|False|0|0||10|False|9|42|F042021T272C0020
194|False|False|False|False|False|False|0|0|||False|9|43|F042021T272C0020
195|False|False|False|False|False|False|0|0|||False|9|44|F042021T272C0020
196|True|True|False|False|False|False|0|0||10|False|9|45|F042021T272C0020
197|True|True|False|False|False|False|0|0||10|False|9|46|F042021T272C0020
198|True|True|False|False|False|False|0|0||10|False|9|47|F042021T272C0020
199|True|True|False|False|False|False|0|0||10|False|9|48|F042021T272C0020
200|True|True|False|False|False|False|0|0||9|True|10|105|F042021T259C0017
201|True|True|False|False|False|False|0|0||10|False|10|140|F042021T259C0017
202|False|False|False|False|True|False|0|0|||False|10|212|F042021T259C0017
203|False|False|False|False|False|False|0|0|'np'||False|10|480|F042021T259C0017
204|True|True|False|False|False|False|0|0||10|True|10|746|F042021T259C0017
205|True|True|False|False|False|False|0|0||10|True|10|855|F042021T259C0017
206|True|True|False|False|False|False|0|0||10|True|10|986|F042021T259C0017
207|False|True|False|False|False|False|0|0|||True|10|1073|F042021T259C0017
208|True|True|False|False|False|False|0|0||10|True|10|1163|F042021T259C0017
209|True|True|False|False|False|False|0|0||7|True|10|1208|F042021T259C0017
210|False|True|False|False|False|False|0|0|||True|10|1492|F042021T259C0017
211|True|True|False|False|False|False|0|0||8|True|10|1982|F042021T259C0017
212|True|True|False|False|False|False|0|0||10|True|10|2158|F042021T259C0017
213|False|False|False|False|False|False|0|0|'np'||False|10|2277|F042021T259C0017
214|False|False|False|False|True|False|0|0|||False|10|2295|F042021T259C0017
215|True|True|False|False|False|False|0|0||9|True|10|2430|F042021T259C0017
216|True|True|False|False|False|False|0|0||10|True|10|2895|F042021T259C0017
217|True|True|False|False|False|False|0|0||6|True|10|2907|F042021T259C0017
218|False|False|False|False|True|False|0|0|||False|10|3009|F042021T259C0017
219|True|True|False|False|False|False|0|0||10|True|10|3042|F042021T259C0017
220|True|True|False|False|False|False|0|0||10|True|10|3884|F042021T259C0017
221|True|True|False|False|False|False|0|0||10|True|10|4589|F042021T259C0017
222|False|False|False|False|False|False|0|0|'2 asistencias'||False|10|5093|F042021T259C0017
223|False|True|False|False|False|False|0|0|'5 asistencias'||False|10|5232|F042021T259C0017
224|True|True|False|False|False|False|0|0||9|True|10|5391|F042021T259C0017
225|True|True|False|False|False|False|0|0||10|True|10|5451|F042021T259C0017
226|False|False|False|False|False|False|0|0|'2 asistencias'||False|10|5464|F042021T259C0017
227|False|False|False|False|False|False|0|0|||False|11|19|F042021T263C0012
228|True|True|False|False|False|False|0|0||10|True|11|493|F042021T263C0012
229|False|False|False|False|True|False|0|0|||False|11|796|F042021T263C0012
230|False|False|False|False|True|False|0|0|||False|11|934|F042021T263C0012
231|False|False|False|False|False|False|0|0|||False|11|1208|F042021T263C0012
232|True|True|False|False|False|False|0|0||9|True|11|1344|F042021T263C0012
233|True|True|False|False|False|False|0|0||10|True|11|1423|F042021T263C0012
234|True|True|False|False|False|False|0|0||10|True|11|1634|F042021T263C0012
235|True|True|False|False|False|False|0|0||10|True|11|1717|F042021T263C0012
236|True|True|False|False|False|False|0|0||10|True|11|2004|F042021T263C0012
237|True|True|False|False|False|False|0|0||8|True|11|2113|F042021T263C0012
238|True|True|False|False|False|False|0|0||8|True|11|2524|F042021T263C0012
239|False|False|False|False|False|False|0|0|||False|11|2808|F042021T263C0012
240|True|True|False|False|False|False|0|0||9|True|11|2823|F042021T263C0012
241|True|True|False|False|False|False|0|0||10|True|11|3845|F042021T263C0012
242|True|True|False|False|False|False|0|0||9|True|11|4165|F042021T263C0012
243|False|False|False|False|False|False|0|0|||False|11|5014|F042021T263C0012
244|False|False|False|False|False|False|0|0|||False|11|5215|F042021T263C0012
245|False|False|False|False|True|False|0|0|||False|11|5220|F042021T263C0012
246|True|True|False|False|False|False|0|0||8|True|11|5374|F042021T263C0012
247|True|True|False|False|False|False|0|0||10|True|12|612|F042021T257C0018
248|True|True|False|False|False|False|0|0||10|True|12|626|F042021T257C0018
249|True|True|False|False|False|False|0|0||10|True|12|1231|F042021T257C0018
250|False|True|False|False|False|False|0|0|||True|12|1376|F042021T257C0018
251|True|True|False|False|False|False|0|0||10|True|12|1461|F042021T257C0018
252|True|True|False|False|False|False|0|0||9|True|12|1700|F042021T257C0018
253|True|True|False|False|False|False|0|0||10|True|12|1861|F042021T257C0018
254|True|True|False|False|False|False|0|0||10|True|12|1930|F042021T257C0018
255|True|True|False|False|False|False|0|0||10|True|12|2029|F042021T257C0018
256|True|True|False|False|False|False|0|0||9|True|12|2381|F042021T257C0018
257|False|True|False|False|False|False|0|0|||True|12|2575|F042021T257C0018
258|True|True|False|False|False|False|0|0||10|True|12|2615|F042021T257C0018
259|False|False|False|False|False|False|0|0|||False|12|3226|F042021T257C0018
260|True|True|False|False|False|False|0|0||10|True|12|3235|F042021T257C0018
261|True|True|False|False|False|False|0|0||10|True|12|3297|F042021T257C0018
262|True|True|False|False|False|False|0|0||10|True|12|3426|F042021T257C0018
263|True|True|False|False|False|False|0|0||10|True|12|3467|F042021T257C0018
264|True|True|False|False|False|False|0|0||10|True|12|4126|F042021T257C0018
265|True|True|False|False|False|False|0|0||10|True|12|4506|F042021T257C0018
266|True|True|False|False|False|False|0|0||10|True|12|4914|F042021T257C0018
267|True|True|False|False|False|False|0|0||10|True|12|5364|F042021T257C0018
268|True|True|False|False|False|False|0|0||9|True|13|124|F042021T258C0018
269|True|True|False|False|False|False|0|0||10|True|13|476|F042021T258C0018
270|False|False|False|False|False|False|0|0|||False|13|580|F042021T258C0018
271|False|False|False|False|False|False|0|0|||False|13|816|F042021T258C0018
272|True|True|False|False|False|False|0|0||10|True|13|1075|F042021T258C0018
273|True|True|False|False|False|False|0|0||10|True|13|1231|F042021T258C0018
274|True|True|False|False|False|False|0|0||10|True|13|1351|F042021T258C0018
275|True|True|False|False|False|False|0|0||10|True|13|1840|F042021T258C0018
276|False|False|False|False|False|False|0|0|||False|13|1924|F042021T258C0018
277|False|False|False|False|False|False|0|0|||False|13|2062|F042021T258C0018
278|True|True|False|False|False|False|0|0||10|True|13|2721|F042021T258C0018
279|False|False|False|False|False|False|0|0|||False|13|2772|F042021T258C0018
280|True|True|False|False|False|False|0|0||10|True|13|3019|F042021T258C0018
281|False|False|False|False|False|False|0|0|||False|13|3195|F042021T258C0018
282|True|True|False|False|False|False|0|0||10|True|13|3661|F042021T258C0018
283|True|True|False|False|False|False|0|0||10|True|13|3967|F042021T258C0018
284|True|True|False|False|False|False|0|0||10|True|13|4196|F042021T258C0018
285|True|True|False|False|False|False|0|0||9|True|13|4382|F042021T258C0018
286|True|True|False|False|False|False|0|0||8|True|13|4743|F042021T258C0018
287|True|True|False|False|False|False|0|0||10|True|13|4899|F042021T258C0018
288|False|False|False|False|False|False|0|0|||False|13|5093|F042021T258C0018
289|True|True|False|False|False|False|0|0||10|True|13|5183|F042021T258C0018
290|True|True|False|False|False|False|0|0||10|True|13|5215|F042021T258C0018
291|True|True|False|False|False|False|0|0||10|True|13|5423|F042021T258C0018
292|True|True|False|False|False|False|0|0||9|True|13|5488|F042021T258C0018
293|True|True|False|False|False|False|0|0||10|True|14|282|F042021T261C0012
294|True|True|False|False|False|False|0|0||10|True|14|471|F042021T261C0012
295|True|True|False|False|False|False|0|0||10|True|14|986|F042021T261C0012
296|False|False|False|False|False|False|0|0|||False|14|1058|F042021T261C0012
297|False|False|False|False|False|False|0|0|||False|14|1449|F042021T261C0012
298|True|True|False|False|False|False|0|0||10|True|14|1667|F042021T261C0012
299|True|True|False|False|False|False|0|0||10|True|14|1717|F042021T261C0012
300|True|True|False|False|False|False|0|0||10|True|14|1735|F042021T261C0012
301|True|True|False|False|False|False|0|0||10|True|14|1861|F042021T261C0012
302|False|True|False|False|False|False|0|0||7|True|14|2091|F042021T261C0012
303|True|True|False|False|False|False|0|0||10|True|14|3168|F042021T261C0012
304|True|True|False|False|False|False|0|0||10|True|14|3508|F042021T261C0012
305|True|True|False|False|False|False|0|0||10|True|14|4362|F042021T261C0012
306|False|True|False|False|False|False|0|0|||False|14|4483|F042021T261C0012
307|False|True|False|False|False|False|0|0|||False|14|4909|F042021T261C0012
308|True|True|False|False|False|False|0|0||10|True|14|5014|F042021T261C0012
309|True|True|False|False|False|False|0|0||10|True|14|5464|F042021T261C0012
310|False|False|False|False|False|False|0|0|||False|15|60|F042021S262C0014
311|True|True|False|False|False|False|0|0||10|True|15|476|F042021S262C0014
312|True|True|False|False|False|False|0|0||10|True|15|746|F042021S262C0014
313|False|False|False|False|True|False|0|0|||False|15|753|F042021S262C0014
314|False|False|False|False|False|False|0|0|||False|15|990|F042021S262C0014
315|False|False|False|False|False|False|0|0|||True|15|1102|F042021S262C0014
316|True|True|False|False|False|False|0|0||10|True|15|1811|F042021S262C0014
317|True|True|False|False|False|False|0|0||10|False|15|1861|F042021S262C0014
318|True|True|False|False|False|False|0|0||10|True|15|1898|F042021S262C0014
319|False|False|False|False|False|False|0|0|||False|15|2106|F042021S262C0014
320|False|False|False|False|False|False|0|0|||False|15|2615|F042021S262C0014
321|True|True|False|False|False|False|0|0||10|True|15|3081|F042021S262C0014
322|True|True|False|False|False|False|0|0||10|False|15|3367|F042021S262C0014
323|True|True|False|False|False|False|0|0||10|True|15|3523|F042021S262C0014
324|False|False|False|False|True|False|0|0|||False|15|3875|F042021S262C0014
325|True|True|False|False|False|False|0|0||10|True|15|3887|F042021S262C0014
326|True|True|False|False|False|False|0|0||10|True|15|4617|F042021S262C0014
327|True|True|False|False|False|False|0|0||10|True|15|4621|F042021S262C0014
328|True|True|False|False|False|False|0|0||10|False|15|4955|F042021S262C0014
329|False|False|False|False|False|False|0|0|||False|15|5007|F042021S262C0014
330|True|True|False|False|False|False|0|0||10|True|15|5416|F042021S262C0014
331|True|True|False|False|False|False|0|0||10|True|15|5511|F042021S262C0014
332|True|True|False|False|False|False|0|0||10|True|16|406|F042021S264C0018
333|False|False|False|False|False|False|0|0|||False|16|746|F042021S264C0018
334|True|True|False|False|False|False|0|0||8|True|16|1102|F042021S264C0018
335|True|True|False|False|False|False|0|0||8|True|16|1146|F042021S264C0018
336|True|True|False|False|False|False|0|0||8|True|16|1861|F042021S264C0018
337|False|False|False|False|False|False|0|0|||False|16|2524|F042021S264C0018
338|True|True|False|False|False|False|0|0||8|True|16|2721|F042021S264C0018
339|True|True|False|False|False|False|0|0||10|True|16|3254|F042021S264C0018
340|True|True|False|False|False|False|0|0||10|False|16|3264|F042021S264C0018
341|True|True|False|False|False|False|0|0||8|True|16|3297|F042021S264C0018
342|True|True|False|False|False|False|0|0||10|True|16|3514|F042021S264C0018
343|True|True|False|False|False|False|0|0||10|True|16|3737|F042021S264C0018
344|True|True|False|False|False|False|0|0||10|True|16|3887|F042021S264C0018
345|True|True|False|False|False|False|0|0||10|True|16|3905|F042021S264C0018
346|True|True|False|False|False|False|0|0||8|True|16|4031|F042021S264C0018
347|True|True|False|False|False|False|0|0||8|True|16|4219|F042021S264C0018
348|False|False|False|False|False|False|0|0|||False|16|4617|F042021S264C0018
349|True|True|False|False|False|False|0|0||10|True|16|4621|F042021S264C0018
350|True|True|False|False|False|False|0|0||8|True|16|5215|F042021S264C0018
351|True|True|False|False|False|False|0|0||8|True|16|5374|F042021S264C0018
352|True|True|False|False|False|False|0|0||8|False|16|5511|F042021S264C0018
353|False|True|False|False|False|False|0|0|'NP'||False|17|192|F042021T260C0017
354|False|False|False|False|False|False|0|0|'NP'||False|17|231|F042021T260C0017
355|True|True|False|False|False|False|0|0||10|True|17|246|F042021T260C0017
356|True|True|False|False|False|False|0|0||10|True|17|771|F042021T260C0017
357|True|True|False|False|False|False|0|0||10|True|17|1461|F042021T260C0017
358|True|True|False|False|False|False|0|0||9|True|17|1700|F042021T260C0017
359|False|False|False|False|True|False|0|0|||False|17|1735|F042021T260C0017
360|True|True|False|False|False|False|0|0||10|True|17|1861|F042021T260C0017
361|True|True|False|False|False|False|0|0||9|True|17|2171|F042021T260C0017
362|True|True|False|False|False|False|0|0||10|False|17|2238|F042021T260C0017
363|True|True|False|False|False|False|0|0||10|True|17|2514|F042021T260C0017
364|False|False|False|False|False|False|0|0|'NP'||False|17|2524|F042021T260C0017
365|True|True|False|False|False|False|0|0||10|True|17|2630|F042021T260C0017
366|True|True|False|False|False|False|0|0||10|True|17|2692|F042021T260C0017
367|False|False|False|False|False|False|0|0|'NP'||False|17|2721|F042021T260C0017
368|True|True|False|False|False|False|0|0||10|True|17|2827|F042021T260C0017
369|False|False|False|False|True|False|0|0|||False|17|3015|F042021T260C0017
370|True|True|False|False|False|False|0|0||10|True|17|3232|F042021T260C0017
371|False|False|False|False|True|False|0|0|||False|17|3523|F042021T260C0017
372|False|False|False|False|False|False|0|0|'NP'||False|17|4146|F042021T260C0017
373|False|False|False|False|True|False|0|0|||False|17|4161|F042021T260C0017
374|True|True|False|False|False|False|0|0||10|True|17|4381|F042021T260C0017
375|True|True|False|False|False|False|0|0||10|False|17|4427|F042021T260C0017
376|False|True|False|False|False|False|0|0|'NP'||False|17|4725|F042021T260C0017
377|False|True|False|False|False|False|0|0|'NP'||False|17|4923|F042021T260C0017
378|True|True|False|False|False|False|0|0||10|True|17|5007|F042021T260C0017
379|True|True|False|False|False|False|0|0||10|True|17|5093|F042021T260C0017
380|True|True|False|False|False|False|0|0||10|True|17|5188|F042021T260C0017
381|True|True|False|False|False|False|0|0||10|True|18|140|F042021T265C0012
382|True|True|False|False|False|False|0|0||10|True|18|1735|F042021T265C0012
383|True|True|False|False|False|False|0|0||10|False|18|2285|F042021T265C0012
384|True|True|False|False|False|False|0|0||10|False|18|2352|F042021T265C0012
385|False|False|False|False|False|False|0|0|||False|18|2684|F042021T265C0012
386|False|False|False|False|False|False|0|0|||False|18|2808|F042021T265C0012
387|True|True|False|False|False|False|0|0||10|True|18|2823|F042021T265C0012
388|True|True|False|False|False|False|0|0||10|True|18|3547|F042021T265C0012
389|True|True|False|False|False|False|0|0||10|True|18|3905|F042021T265C0012
390|True|True|False|False|False|False|0|0||10|False|18|4054|F042021T265C0012
391|True|True|False|False|False|False|0|0||8|False|18|4320|F042021T265C0012
392|True|True|False|False|False|False|0|0||10|False|18|4342|F042021T265C0012
393|False|False|False|False|False|False|0|0|||False|18|4362|F042021T265C0012
394|False|False|False|False|False|False|0|0|||False|18|4483|F042021T265C0012
395|False|False|False|False|False|False|0|0|||False|18|5007|F042021T265C0012
396|False|False|False|False|False|False|0|0|||False|18|5093|F042021T265C0012
397|True|True|False|False|False|False|0|0||8|False|18|5374|F042021T265C0012
398|True|True|False|False|False|False|0|0||10|True|18|5526|F042021T265C0012
399|False|False|False|False|True|False|0|0|||False|19|9|F042022T280C0017
400|True|True|False|False|False|False|0|0||10|True|19|232|F042022T280C0017
401|True|True|False|False|False|False|0|0||10|True|19|447|F042022T280C0017
402|False|True|False|False|False|False|0|0||5|True|19|928|F042022T280C0017
403|False|True|False|False|False|False|0|0||5|True|19|950|F042022T280C0017
