2334,100,100,100,100,95,100,100,100,100,100,100,16687,376
2335,100,100,100,100,100,100,100,100,100,100,100,16688,376
2336,100,100,100,100,100,100,100,100,100,100,100,16689,376
2337,80,80,60,80,80,80,80,80,80,80,80,16690,376
2338,50,50,50,50,80,80,60,95,95,95,95,16691,376
2339,100,100,100,100,100,100,100,100,100,100,100,16692,376
2340,100,100,100,100,100,100,100,100,100,100,100,16695,376
2341,100,100,100,100,100,100,100,100,100,100,100,16696,376
2342,80,95,80,80,95,95,95,100,95,80,80,16698,376
2343,100,100,100,100,100,100,100,100,100,100,100,16700,376
2344,100,100,100,100,100,100,100,100,100,100,100,16701,376
2345,100,100,100,100,100,100,100,100,100,100,100,16702,376
2346,100,100,100,100,100,100,100,100,100,100,100,16704,376
2347,100,100,100,100,100,100,100,100,100,100,100,16705,376
2348,100,100,100,100,100,100,100,100,100,100,100,16706,376
2349,100,100,100,100,100,100,100,100,100,100,100,16707,376
2350,100,100,100,100,100,100,100,100,100,100,100,16708,376
4962,95,95,95,95,95,100,100,100,100,100,100,16738,762
4963,100,100,100,100,100,100,100,100,100,100,100,16740,762
4964,100,100,100,100,100,100,100,100,100,100,100,16741,762
4965,100,100,100,100,100,100,100,100,100,100,100,16745,762
4966,100,95,95,100,100,100,100,100,100,100,100,16746,762
4967,100,100,100,100,100,100,100,100,100,100,100,16747,762
4968,100,100,100,100,100,100,100,100,100,100,100,16748,762
4969,100,100,100,100,100,100,100,100,100,100,100,16750,762
4970,100,95,95,100,95,95,95,100,95,100,100,16751,762
4971,100,95,95,100,100,95,100,100,100,100,100,16752,762
4972,95,95,95,95,95,95,95,95,95,95,95,16755,762
4973,100,100,100,100,100,100,100,100,100,100,100,16756,762
4974,100,100,100,100,100,100,100,100,100,100,100,16757,762
4975,100,100,100,100,100,100,100,100,100,100,100,16758,762
4976,100,100,100,100,100,100,100,100,100,100,100,16759,762
4977,100,100,100,100,100,100,100,100,100,100,100,16766,764
4978,95,95,95,95,95,95,100,100,100,100,95,16767,764
4979,100,100,100,100,100,100,100,100,100,100,100,16768,764
4980,100,100,100,100,100,100,100,100,100,100,100,16770,764
4981,100,100,100,100,100,100,100,100,100,100,100,16772,764
4982,100,100,100,80,95,100,95,95,95,80,80,16773,764
4983,100,100,100,100,100,100,100,100,100,100,100,16774,764
4984,100,100,100,95,80,95,95,100,100,100,100,16775,764
4985,100,95,100,100,80,95,100,100,100,100,100,16779,764
4986,100,100,100,100,95,100,100,100,100,100,95,16781,764
4987,100,95,100,100,100,95,95,100,100,100,100,16782,764
4988,100,95,95,100,95,100,100,100,100,100,100,16785,764
4989,100,100,100,100,100,100,95,100,100,100,100,16789,764
4990,95,95,95,100,95,95,95,100,100,100,100,16791,764
4991,100,100,95,100,95,100,100,100,100,100,100,16792,764
4992,100,100,100,100,100,100,100,100,100,100,100,16793,765
4993,100,80,95,95,80,95,95,95,95,95,95,16794,765
4994,100,100,100,100,100,100,100,100,100,100,100,16795,765
4995,100,100,100,100,100,100,100,100,100,100,100,16796,765
4996,100,100,100,100,100,100,100,100,100,100,100,16797,765
4997,100,100,100,100,100,100,100,100,100,100,100,16798,765
4998,100,100,95,80,95,100,100,100,100,100,100,16799,765
4999,100,100,100,100,100,100,100,100,100,100,100,16800,765
5000,100,100,100,100,100,95,100,100,100,100,100,16801,765
5001,100,100,100,100,100,100,100,100,100,100,100,16802,765
5002,100,100,100,100,100,100,100,100,100,100,100,16803,765
5003,100,100,95,95,100,100,100,100,100,100,95,16804,765
5004,100,95,95,95,95,95,95,95,95,95,95,16805,765
5005,100,100,100,100,100,100,100,100,100,100,100,16806,765
5006,100,100,100,100,100,100,100,100,100,100,100,16807,765
5007,100,100,95,100,95,100,100,100,100,100,100,16808,765
5008,100,100,100,100,100,100,100,100,100,100,100,16809,765
5009,100,100,100,100,100,100,100,100,100,100,100,16811,765
5010,100,95,100,100,100,95,95,100,100,100,100,16812,765
5011,100,100,100,100,100,100,100,100,100,100,100,16813,765
5012,100,100,100,100,95,100,100,100,100,100,100,16814,765
5013,100,95,95,95,95,95,95,100,95,100,100,16815,765
5014,100,100,100,100,100,100,100,100,100,100,100,16816,765
5015,100,100,100,100,100,100,100,100,100,100,100,16817,765
5016,95,80,80,95,60,95,100,100,100,100,100,16818,765
5017,95,95,95,80,80,95,95,95,95,95,95,16824,765
9207,100,100,100,100,100,100,100,100,100,100,100,16878,1441
9208,100,100,100,100,100,100,100,100,100,100,100,16881,1441
9209,100,100,100,100,100,100,100,100,100,100,100,16882,1441
9210,100,100,100,100,100,100,100,100,100,100,100,16883,1441
